node_id,ip_address,timestamp,latency_ms,throughput_mbps,total_storage_gb,free_storage_gb,latitude,longitude,distance_km,region
dc3,10.0.0.4,2025-08-17 05:41:36,11.13,83.3,1000,487.6,53.08469580281418,-6.427269265071396,31.5,dublin_area
dc4,10.0.0.5,2025-08-17 05:41:36,25.2,53.2,1000,516.0,53.722855553547035,-6.612963875080099,47.58,dublin_area
dc5,10.0.0.6,2025-08-17 05:41:36,25.3,65.4,1000,443.8,53.80624335365571,-5.818292350198605,58.54,dublin_area
dc6,10.0.0.7,2025-08-17 05:41:36,37.33,77.7,1000,491.4,53.64874534625633,-6.437805060355249,35.25,dublin_area
dc7,10.0.0.8,2025-08-17 05:41:36,49.55,56.0,1000,450.2,52.863037065231154,-5.990186073528593,57.05,dublin_area
dc8,10.0.0.9,2025-08-17 05:41:36,8.56,70.4,1000,448.5,53.68771240992324,-6.265362104442194,37.58,dublin_area
dc9,10.0.0.10,2025-08-17 05:41:36,40.49,70.8,1000,452.5,53.02409898030326,-6.584790713836314,42.18,dublin_area
dc10,10.0.0.11,2025-08-17 05:41:36,23.27,69.4,1000,457.2,53.56459087338727,-6.559439317846566,31.03,dublin_area
dc11,10.0.0.12,2025-08-17 05:41:36,6.88,73.4,1000,500.7,52.913052202104595,-6.249758294051837,48.57,dublin_area
dc12,10.0.0.13,2025-08-17 05:41:36,38.06,81.9,1000,473.5,53.78135031254355,-5.964316637034891,51.81,dublin_area
dc13,10.0.0.14,2025-08-17 05:41:36,30.43,81.9,1000,441.2,53.5948918524934,-6.134013239940945,28.51,dublin_area
dc14,10.0.0.15,2025-08-17 05:41:36,36.04,81.1,1000,524.7,53.15035937642792,-6.047732575075099,26.3,dublin_area
dc15,10.0.0.16,2025-08-17 05:41:36,15.79,67.7,1000,478.8,53.54950312435173,-5.848526133897002,35.17,dublin_area
dc16,10.0.0.17,2025-08-17 05:41:36,45.22,47.5,1000,484.5,53.07067018293989,-6.5861472184410585,37.87,dublin_area
dc17,10.0.0.18,2025-08-17 05:41:36,24.05,58.4,1000,448.7,53.38220741803805,-6.483746279039927,15.26,dublin_area
dc18,10.0.0.19,2025-08-17 05:41:36,51.0,47.4,1000,498.1,53.69801777928267,-5.777090061371958,50.19,dublin_area
dc19,10.0.0.20,2025-08-17 05:41:36,23.7,71.6,1000,507.6,53.14465256326163,-6.260400207382126,22.81,dublin_area
dc20,10.0.0.21,2025-08-17 05:41:36,30.26,54.4,1000,477.5,53.730822125320266,-6.3822239695912755,43.13,dublin_area
dc21,10.0.0.22,2025-08-17 05:41:36,22.69,82.2,1000,472.9,53.6639292434165,-5.888087058047915,42.73,dublin_area
dc22,10.0.0.23,2025-08-17 05:41:36,48.66,68.6,1000,522.1,52.909119955805004,-6.58236826885432,53.51,dublin_area
dc23,10.0.0.24,2025-08-17 05:41:36,16.94,78.0,1000,434.7,53.06320308026132,-6.32025796747582,32.12,dublin_area
dc24,10.0.0.25,2025-08-17 05:41:36,46.13,82.9,1000,519.0,53.59712603007154,-6.685866490840798,39.36,dublin_area
dc25,10.0.0.26,2025-08-17 05:41:36,13.31,62.5,1000,478.7,53.840730461287826,-5.796981313669843,62.57,dublin_area
dc26,10.0.0.27,2025-08-17 05:41:36,14.22,54.1,1000,430.9,52.99823698070643,-6.417433926802614,40.47,dublin_area
dc27,10.0.0.28,2025-08-17 05:41:36,53.19,60.6,1000,481.0,53.08908621232481,-6.6498637632646345,38.9,dublin_area
dc28,10.0.0.29,2025-08-17 05:41:36,30.31,76.6,1000,447.8,53.68456051474759,-6.6391385837342005,44.87,dublin_area
dc29,10.0.0.30,2025-08-17 05:41:36,32.87,55.8,1000,477.6,53.82939030140444,-6.254308577091406,53.33,dublin_area
dc30,10.0.0.31,2025-08-17 05:41:36,43.91,54.6,1000,488.7,53.00140241344889,-6.5525050686054,43.36,dublin_area
dc31,10.0.0.32,2025-08-17 05:41:36,21.59,74.2,1000,516.5,53.67140202549189,-6.650702824166316,44.1,dublin_area
dc32,10.0.0.33,2025-08-17 05:41:36,21.09,67.9,1000,510.0,53.64533221058559,-5.7857022936485505,45.45,dublin_area
dc33,10.0.0.34,2025-08-17 05:41:36,31.84,60.3,1000,518.3,52.91592814074726,-5.825337929069707,56.3,dublin_area
dc34,10.0.0.35,2025-08-17 05:41:36,23.14,60.4,1000,530.8,53.83695215593701,-6.29236635817444,54.21,dublin_area
dc35,10.0.0.36,2025-08-17 05:41:36,8.13,61.5,1000,464.0,53.69427530440275,-6.467585245515028,40.68,dublin_area
dc36,10.0.0.37,2025-08-17 05:41:36,50.01,80.7,1000,471.9,53.33457457978319,-6.162107052767568,6.74,dublin_area
dc37,10.0.0.38,2025-08-17 05:41:36,47.47,50.5,1000,481.9,53.474304148720215,-6.110443846480402,17.04,dublin_area
dc38,10.0.0.39,2025-08-17 05:41:36,23.67,49.2,1000,524.7,52.94161133822589,-6.121979296485352,46.32,dublin_area
dc39,10.0.0.40,2025-08-17 05:41:36,23.87,75.0,1000,458.3,53.60497706889751,-6.268317529533977,28.38,dublin_area
dc40,10.0.0.41,2025-08-17 05:41:36,47.22,48.0,1000,497.1,53.18703702174682,-6.598021410744284,28.84,dublin_area
dc41,10.0.0.42,2025-08-17 05:41:36,38.08,47.0,1000,432.9,52.85632592372614,-5.983091555063971,57.91,dublin_area
dc42,10.0.0.43,2025-08-17 05:41:36,43.85,47.1,1000,449.7,53.544594217438686,-6.645127646233864,33.45,dublin_area
dc43,10.0.0.44,2025-08-17 05:41:36,47.85,76.5,1000,525.1,53.74088595978651,-5.913673801743529,49.15,dublin_area
dc44,10.0.0.45,2025-08-17 05:41:36,23.28,52.6,1000,435.1,52.857129804442984,-6.548359155380701,58.06,dublin_area
dc45,10.0.0.46,2025-08-17 05:41:36,47.69,85.2,1000,474.3,53.42523755134877,-6.4245390019756385,13.75,dublin_area
dc46,10.0.0.47,2025-08-17 05:41:36,17.59,72.3,1000,460.0,52.89051463707819,-6.714765631740317,59.4,dublin_area
dc47,10.0.0.48,2025-08-17 05:41:36,42.84,84.2,1000,509.0,53.33417144677972,-6.203691052462255,4.14,dublin_area
dc48,10.0.0.49,2025-08-17 05:41:36,21.54,79.2,1000,510.8,53.7791030146675,-6.016521700117046,50.38,dublin_area
dc49,10.0.0.50,2025-08-17 05:41:36,14.06,67.3,1000,501.2,53.09399800192995,-6.749196319409708,43.23,dublin_area
dc50,10.0.0.51,2025-08-17 05:41:36,51.82,59.3,1000,503.2,53.01258554940764,-6.4124484569451745,38.84,dublin_area
dc1,10.0.0.2,2025-08-17 05:42:06,38.18,57.6,1000,520.9,52.968969230389504,-5.984045932621984,46.18,dublin_area
dc2,10.0.0.3,2025-08-17 05:42:06,46.86,81.3,1000,433.3,53.08084783763192,-6.658511116138384,39.97,dublin_area
dc3,10.0.0.4,2025-08-17 05:42:06,43.0,63.5,1000,475.3,52.87434532771557,-6.305945387681164,52.96,dublin_area
dc4,10.0.0.5,2025-08-17 05:42:06,16.56,61.5,1000,491.3,53.00264100806325,-6.497363380244904,41.71,dublin_area
dc5,10.0.0.6,2025-08-17 05:42:06,18.92,48.2,1000,471.2,53.37460266885988,-6.364244783693687,7.43,dublin_area
dc6,10.0.0.7,2025-08-17 05:42:06,53.61,85.7,1000,522.1,53.661325743878386,-6.112262591640516,36.0,dublin_area
dc7,10.0.0.8,2025-08-17 05:42:06,17.81,50.2,1000,491.2,53.12129747144881,-6.466272572008814,28.87,dublin_area
dc8,10.0.0.9,2025-08-17 05:42:06,32.72,77.3,1000,508.0,53.46781772125378,-6.2899448969966025,13.27,dublin_area
dc9,10.0.0.10,2025-08-17 05:42:06,20.29,50.8,1000,463.3,53.380227892253,-6.7581727963407445,33.21,dublin_area
dc10,10.0.0.11,2025-08-17 05:42:06,29.57,74.8,1000,523.9,53.313143927569115,-6.728900216903052,31.38,dublin_area
dc11,10.0.0.12,2025-08-17 05:42:06,16.52,79.7,1000,456.0,53.40241113241784,-6.356580594548087,8.66,dublin_area
dc12,10.0.0.13,2025-08-17 05:42:06,51.35,58.6,1000,523.3,53.38520925262018,-6.491681696851965,15.85,dublin_area
dc13,10.0.0.14,2025-08-17 05:42:06,48.89,58.6,1000,501.5,53.36980758394793,-5.819174604077395,29.36,dublin_area
dc14,10.0.0.15,2025-08-17 05:42:06,52.65,74.8,1000,488.9,53.74038118551218,-6.647442575671706,50.4,dublin_area
dc15,10.0.0.16,2025-08-17 05:42:06,32.07,66.8,1000,504.4,53.425279921886975,-6.120585032222146,12.5,dublin_area
dc16,10.0.0.17,2025-08-17 05:42:06,45.71,66.3,1000,454.4,52.94923422022374,-5.788467632478362,54.53,dublin_area
dc17,10.0.0.18,2025-08-17 05:42:06,25.42,67.2,1000,441.2,53.28208783102142,-5.772305294637387,33.28,dublin_area
dc18,10.0.0.19,2025-08-17 05:42:06,25.68,83.9,1000,525.4,53.56303358263809,-5.834814970514758,36.82,dublin_area
dc19,10.0.0.20,2025-08-17 05:42:06,42.57,85.7,1000,441.1,52.889354628606526,-6.557664449753039,54.91,dublin_area
dc20,10.0.0.21,2025-08-17 05:42:06,38.26,84.9,1000,448.3,53.45644784094364,-5.900784413815657,26.62,dublin_area
dc21,10.0.0.22,2025-08-17 05:42:06,12.15,61.9,1000,523.8,53.111422235469874,-6.359556576723502,27.32,dublin_area
dc22,10.0.0.23,2025-08-17 05:42:06,10.23,65.7,1000,478.5,53.55106720480382,-6.72954610522512,38.29,dublin_area
dc23,10.0.0.24,2025-08-17 05:42:06,46.86,65.7,1000,500.5,53.33728698097066,-6.567495073868108,20.44,dublin_area
dc24,10.0.0.25,2025-08-17 05:42:06,51.69,62.9,1000,474.1,53.59454798228248,-6.755120340523587,42.58,dublin_area
dc25,10.0.0.26,2025-08-17 05:42:06,34.09,71.1,1000,521.4,53.55696920192701,-6.021604562415193,27.94,dublin_area
dc26,10.0.0.27,2025-08-17 05:42:06,34.27,59.7,1000,528.7,53.674063125554135,-6.548426882252172,40.78,dublin_area
dc27,10.0.0.28,2025-08-17 05:42:06,20.83,58.2,1000,471.7,52.898233892040295,-6.433665527834257,51.53,dublin_area
dc28,10.0.0.29,2025-08-17 05:42:06,49.23,68.2,1000,512.3,53.68685069663378,-6.592648890452164,43.44,dublin_area
dc29,10.0.0.30,2025-08-17 05:42:06,29.8,77.0,1000,507.2,53.40926264508789,-6.196635068399013,7.85,dublin_area
dc30,10.0.0.31,2025-08-17 05:42:06,45.26,79.2,1000,518.2,52.962476293763245,-6.528330555883583,46.63,dublin_area
dc31,10.0.0.32,2025-08-17 05:42:06,23.05,76.4,1000,456.9,53.56420510193134,-6.237598458372853,23.89,dublin_area
dc32,10.0.0.33,2025-08-17 05:42:06,19.62,85.2,1000,446.9,53.46416850250741,-6.286770876721252,12.84,dublin_area
dc33,10.0.0.34,2025-08-17 05:42:06,11.98,54.5,1000,444.6,53.203755776381584,-5.979606919651241,24.74,dublin_area
dc34,10.0.0.35,2025-08-17 05:42:06,42.62,50.8,1000,458.9,53.26527805249652,-6.216858496189688,9.83,dublin_area
dc35,10.0.0.36,2025-08-17 05:42:06,13.47,59.7,1000,503.4,53.24484724778379,-6.042610709268858,18.59,dublin_area
dc36,10.0.0.37,2025-08-17 05:42:06,50.91,63.4,1000,519.4,53.00542732178663,-6.135248046940963,39.19,dublin_area
dc37,10.0.0.38,2025-08-17 05:42:06,23.36,72.4,1000,457.3,53.64284920843467,-5.983385732700398,37.38,dublin_area
dc38,10.0.0.39,2025-08-17 05:42:06,15.37,51.7,1000,486.3,53.126150762662036,-6.133579066855797,26.26,dublin_area
dc39,10.0.0.40,2025-08-17 05:42:06,37.28,64.8,1000,468.3,53.462487499346715,-6.656884883946152,29.12,dublin_area
dc40,10.0.0.41,2025-08-17 05:42:06,21.68,66.9,1000,526.9,52.85712486953776,-6.221600132307283,54.84,dublin_area
dc41,10.0.0.42,2025-08-17 05:42:06,46.22,58.6,1000,467.7,52.93901633647101,-6.256493823668991,45.68,dublin_area
dc42,10.0.0.43,2025-08-17 05:42:06,29.3,63.3,1000,466.4,53.470107859488536,-5.987652601019366,22.48,dublin_area
dc43,10.0.0.44,2025-08-17 05:42:06,42.95,58.4,1000,463.7,53.7367695740066,-6.272933464300419,43.04,dublin_area
dc44,10.0.0.45,2025-08-17 05:42:06,52.65,54.2,1000,503.2,53.17563881519724,-6.027256797132541,24.8,dublin_area
dc45,10.0.0.46,2025-08-17 05:42:06,13.9,56.5,1000,442.2,53.34169006060684,-6.223403699547907,2.61,dublin_area
dc46,10.0.0.47,2025-08-17 05:42:06,47.13,64.8,1000,471.7,52.89592014012473,-6.581987003878973,54.84,dublin_area
dc47,10.0.0.48,2025-08-17 05:42:06,31.15,85.8,1000,504.0,53.35047169786559,-5.9916755049478345,17.83,dublin_area
dc48,10.0.0.49,2025-08-17 05:42:06,21.38,64.3,1000,433.4,52.92887185337763,-6.188496308308052,47.05,dublin_area
dc49,10.0.0.50,2025-08-17 05:42:06,47.2,48.8,1000,517.2,53.45128901409926,-6.028795893047485,19.05,dublin_area
dc50,10.0.0.51,2025-08-17 05:42:06,51.37,62.4,1000,485.2,53.69510406449777,-6.462184162746562,40.65,dublin_area
dc1,10.0.0.2,2025-08-17 05:42:36,26.58,75.7,1000,463.9,53.33604602098957,-6.0021743275164505,17.2,dublin_area
dc2,10.0.0.3,2025-08-17 05:42:36,12.55,55.2,1000,506.7,53.68258953633896,-6.109464837145713,38.32,dublin_area
dc3,10.0.0.4,2025-08-17 05:42:36,37.44,56.9,1000,489.9,53.373191521223745,-6.18260735151772,5.77,dublin_area
dc4,10.0.0.5,2025-08-17 05:42:36,38.11,52.0,1000,514.1,52.896761566627944,-6.198172646671981,50.55,dublin_area
dc5,10.0.0.6,2025-08-17 05:42:36,17.11,73.2,1000,455.7,53.07107626653686,-6.725814505487161,43.83,dublin_area
dc6,10.0.0.7,2025-08-17 05:42:36,25.2,72.6,1000,512.6,53.339515762815175,-5.9410060244876615,21.23,dublin_area
dc7,10.0.0.8,2025-08-17 05:42:36,36.91,54.4,1000,459.2,52.94671760111341,-6.518523579243987,48.01,dublin_area
dc8,10.0.0.9,2025-08-17 05:42:36,51.71,72.7,1000,444.3,53.1210046661423,-6.727718970148811,40.19,dublin_area
dc9,10.0.0.10,2025-08-17 05:42:36,17.46,65.2,1000,441.3,53.627749871167964,-5.885711106167138,39.62,dublin_area
dc10,10.0.0.11,2025-08-17 05:42:36,25.11,75.1,1000,480.8,53.09252084253057,-5.830425380241942,40.47,dublin_area
dc11,10.0.0.12,2025-08-17 05:42:36,30.27,81.0,1000,447.1,53.19000051945511,-5.948419322859405,27.31,dublin_area
dc12,10.0.0.13,2025-08-17 05:42:36,21.54,69.3,1000,449.3,52.92354077449833,-6.338969249877537,47.69,dublin_area
dc13,10.0.0.14,2025-08-17 05:42:36,49.51,83.1,1000,491.3,53.27961340446689,-6.396032048445089,11.93,dublin_area
dc14,10.0.0.15,2025-08-17 05:42:36,37.61,77.2,1000,461.7,53.72937897777529,-6.253565967568248,42.21,dublin_area
dc15,10.0.0.16,2025-08-17 05:42:36,35.34,78.5,1000,467.3,53.75305685361697,-5.888574841366517,51.12,dublin_area
dc16,10.0.0.17,2025-08-17 05:42:36,10.2,79.9,1000,468.5,52.89393233409168,-6.560881376182176,54.51,dublin_area
dc17,10.0.0.18,2025-08-17 05:42:36,36.79,72.4,1000,491.9,53.437600926831436,-6.536981801642163,20.78,dublin_area
dc18,10.0.0.19,2025-08-17 05:42:36,49.52,82.3,1000,430.8,53.268698671212064,-6.420164832396145,13.93,dublin_area
dc19,10.0.0.20,2025-08-17 05:42:36,49.1,72.2,1000,460.2,52.98288678631696,-5.8772932896391445,48.13,dublin_area
dc20,10.0.0.21,2025-08-17 05:42:36,24.62,66.2,1000,465.2,53.23482053699716,-6.126185051875657,15.59,dublin_area
dc21,10.0.0.22,2025-08-17 05:42:36,23.81,72.0,1000,485.6,52.914995732829105,-6.700503721306269,56.57,dublin_area
dc22,10.0.0.23,2025-08-17 05:42:36,14.65,71.4,1000,502.0,53.44556170925746,-5.896129333689526,26.39,dublin_area
dc23,10.0.0.24,2025-08-17 05:42:36,35.14,75.6,1000,519.8,53.62725044352726,-6.374144939437981,31.76,dublin_area
dc24,10.0.0.25,2025-08-17 05:42:36,16.97,76.1,1000,436.1,53.116348004617016,-6.147494711465254,27.02,dublin_area
dc25,10.0.0.26,2025-08-17 05:42:36,54.32,50.3,1000,437.0,53.14742083960037,-6.234507210236811,22.57,dublin_area
dc26,10.0.0.27,2025-08-17 05:42:36,49.42,74.5,1000,458.1,53.7813105177314,-5.978264261809027,51.47,dublin_area
dc27,10.0.0.28,2025-08-17 05:42:36,26.55,58.1,1000,516.3,53.33629623139159,-6.018087377431905,16.15,dublin_area
dc28,10.0.0.29,2025-08-17 05:42:36,10.49,65.0,1000,477.1,53.8063261305789,-6.504751091289439,53.27,dublin_area
dc29,10.0.0.30,2025-08-17 05:42:36,29.05,60.8,1000,519.6,53.542716686375826,-5.9282545011498025,30.72,dublin_area
dc30,10.0.0.31,2025-08-17 05:42:36,53.14,55.9,1000,480.9,53.5428503401162,-6.597987492997753,31.0,dublin_area
dc31,10.0.0.32,2025-08-17 05:42:36,32.51,55.6,1000,504.8,53.730652014980684,-6.186878255140773,42.63,dublin_area
dc32,10.0.0.33,2025-08-17 05:42:36,12.93,77.2,1000,442.5,53.2901277556514,-6.677672698292057,28.51,dublin_area
dc33,10.0.0.34,2025-08-17 05:42:36,37.09,58.3,1000,432.3,53.71591156759548,-6.064214820421658,42.72,dublin_area
dc34,10.0.0.35,2025-08-17 05:42:36,38.73,85.3,1000,502.2,53.15392898902203,-6.184162432719139,22.36,dublin_area
dc35,10.0.0.36,2025-08-17 05:42:36,15.83,64.6,1000,481.6,52.90191008735199,-6.174589990939649,50.13,dublin_area
dc36,10.0.0.37,2025-08-17 05:42:36,49.98,64.8,1000,458.3,52.98826284987613,-5.760954409333775,52.19,dublin_area
dc37,10.0.0.38,2025-08-17 05:42:36,53.72,54.7,1000,482.7,53.558398290131905,-6.617559824435048,33.13,dublin_area
dc38,10.0.0.39,2025-08-17 05:42:36,13.01,75.1,1000,495.0,53.404025507517076,-6.0004498108602435,18.26,dublin_area
dc39,10.0.0.40,2025-08-17 05:42:36,39.02,69.8,1000,509.8,53.046911409483116,-5.9723956782339815,38.76,dublin_area
dc40,10.0.0.41,2025-08-17 05:42:36,9.66,52.0,1000,518.5,53.35352941138113,-6.386955010282921,8.42,dublin_area
dc41,10.0.0.42,2025-08-17 05:42:36,10.94,60.9,1000,496.1,53.68695835766915,-6.739139599129562,49.07,dublin_area
dc42,10.0.0.43,2025-08-17 05:42:36,37.51,50.4,1000,485.3,53.258401192529796,-5.9998122107798055,20.07,dublin_area
dc43,10.0.0.44,2025-08-17 05:42:36,44.31,64.6,1000,461.9,53.75860266409283,-5.992724200926125,48.77,dublin_area
dc44,10.0.0.45,2025-08-17 05:42:36,36.57,46.6,1000,518.6,53.19485583030046,-5.9859967938629985,25.09,dublin_area
dc45,10.0.0.46,2025-08-17 05:42:36,53.86,63.0,1000,463.9,53.385176170218166,-6.710519641899896,30.13,dublin_area
dc46,10.0.0.47,2025-08-17 05:42:36,39.79,81.7,1000,521.3,53.55446505926313,-6.631397464359269,33.49,dublin_area
dc47,10.0.0.48,2025-08-17 05:42:36,38.25,58.1,1000,485.8,53.298518410292964,-6.1643837054976505,8.55,dublin_area
dc48,10.0.0.49,2025-08-17 05:42:36,13.11,66.1,1000,510.6,53.63524169684065,-6.483487029521191,35.01,dublin_area
dc49,10.0.0.50,2025-08-17 05:42:36,31.11,67.5,1000,433.5,53.08992099462188,-6.4773286551845235,32.31,dublin_area
dc50,10.0.0.51,2025-08-17 05:42:36,14.35,79.6,1000,526.1,53.40233584383093,-6.109457767749934,11.59,dublin_area
dc1,10.0.0.2,2025-08-17 05:43:06,19.53,47.7,1000,461.0,52.9050025759034,-6.008920288299052,52.23,dublin_area
dc2,10.0.0.3,2025-08-17 05:43:06,44.21,75.1,1000,523.1,53.14458415442122,-5.853683765330895,35.39,dublin_area
dc3,10.0.0.4,2025-08-17 05:43:06,52.79,76.7,1000,442.0,53.30668853353108,-6.554281730014423,20.1,dublin_area
dc4,10.0.0.5,2025-08-17 05:43:06,20.03,73.9,1000,514.8,53.15865915052224,-6.520037257817646,27.39,dublin_area
dc5,10.0.0.6,2025-08-17 05:43:06,34.92,58.8,1000,513.9,53.79996825171977,-6.447230878235447,51.56,dublin_area
dc6,10.0.0.7,2025-08-17 05:43:06,49.36,53.4,1000,506.1,53.77916482080085,-6.168124345009379,48.13,dublin_area
dc7,10.0.0.8,2025-08-17 05:43:06,17.99,67.7,1000,520.8,53.354003827944176,-5.90787602301966,23.4,dublin_area
dc8,10.0.0.9,2025-08-17 05:43:06,50.24,49.1,1000,518.7,53.44766862563771,-6.19645377272046,11.68,dublin_area
dc9,10.0.0.10,2025-08-17 05:43:06,39.93,47.1,1000,511.1,53.58660298704754,-5.973224178510117,32.47,dublin_area
dc10,10.0.0.11,2025-08-17 05:43:06,54.46,60.3,1000,452.3,53.7859177404542,-6.6432547607378085,54.69,dublin_area
dc11,10.0.0.12,2025-08-17 05:43:06,21.89,82.4,1000,465.5,53.38157555585313,-6.324858380951991,5.55,dublin_area
dc12,10.0.0.13,2025-08-17 05:43:06,34.24,78.8,1000,471.5,53.83011407451528,-5.935187024448364,57.56,dublin_area
dc13,10.0.0.14,2025-08-17 05:43:06,27.36,80.2,1000,439.7,53.076521717413044,-6.682895071829649,41.42,dublin_area
dc14,10.0.0.15,2025-08-17 05:43:06,36.35,61.8,1000,457.8,53.17019525725588,-5.874933258716457,32.49,dublin_area
dc15,10.0.0.16,2025-08-17 05:43:06,26.84,53.3,1000,469.5,53.007355364158066,-6.554762318538286,42.84,dublin_area
dc16,10.0.0.17,2025-08-17 05:43:06,51.25,63.3,1000,529.3,53.38426738785061,-5.9565013005197684,20.52,dublin_area
dc17,10.0.0.18,2025-08-17 05:43:06,29.93,72.3,1000,494.9,53.582863759768294,-6.684723193237985,38.22,dublin_area
dc18,10.0.0.19,2025-08-17 05:43:06,47.64,79.5,1000,455.6,53.023141057178485,-6.5696466656230665,41.76,dublin_area
dc19,10.0.0.20,2025-08-17 05:43:06,27.59,50.7,1000,447.8,53.26977896228412,-6.721628761983599,31.91,dublin_area
dc20,10.0.0.21,2025-08-17 05:43:06,34.69,75.2,1000,459.5,52.89639803994344,-6.236896761223993,50.44,dublin_area
dc21,10.0.0.22,2025-08-17 05:43:06,47.0,79.6,1000,516.8,53.550143524945504,-6.502217485299995,27.44,dublin_area
dc22,10.0.0.23,2025-08-17 05:43:06,10.62,68.4,1000,433.3,52.91640940558394,-5.914380066627335,53.43,dublin_area
dc23,10.0.0.24,2025-08-17 05:43:06,46.31,53.3,1000,445.5,53.827281278705655,-5.769161905976752,62.21,dublin_area
dc24,10.0.0.25,2025-08-17 05:43:06,29.21,55.3,1000,470.9,53.18396295470188,-6.3796072942689905,20.07,dublin_area
dc25,10.0.0.26,2025-08-17 05:43:06,48.09,59.7,1000,467.3,53.245575014371035,-6.607828835960682,25.84,dublin_area
dc26,10.0.0.27,2025-08-17 05:43:06,51.73,84.4,1000,438.5,52.898967440545206,-6.603874543994002,55.12,dublin_area
dc27,10.0.0.28,2025-08-17 05:43:06,17.94,53.0,1000,451.0,53.629965798248826,-5.842390440810749,41.65,dublin_area
dc28,10.0.0.29,2025-08-17 05:43:06,48.07,48.2,1000,530.5,53.80510925351849,-6.203219943110552,50.77,dublin_area
dc29,10.0.0.30,2025-08-17 05:43:06,33.11,64.6,1000,473.6,52.931191977979964,-6.096656299423557,47.81,dublin_area
dc30,10.0.0.31,2025-08-17 05:43:06,17.06,46.6,1000,453.8,53.099009333138056,-6.124986160534791,29.31,dublin_area
dc31,10.0.0.32,2025-08-17 05:43:06,30.83,74.0,1000,488.7,52.97798891483958,-6.01188409899262,44.54,dublin_area
dc32,10.0.0.33,2025-08-17 05:43:06,21.27,65.2,1000,527.4,53.66015805418311,-6.316475697599577,34.71,dublin_area
dc33,10.0.0.34,2025-08-17 05:43:06,15.7,70.3,1000,506.4,53.353318812134034,-6.4679127864574735,13.79,dublin_area
dc34,10.0.0.35,2025-08-17 05:43:06,41.61,48.1,1000,439.7,53.47774310538561,-6.647071536719919,29.32,dublin_area
dc35,10.0.0.36,2025-08-17 05:43:06,50.31,74.9,1000,518.1,53.77575318825019,-6.268453888431792,47.37,dublin_area
dc36,10.0.0.37,2025-08-17 05:43:06,20.92,47.7,1000,442.0,53.34861268270566,-5.813116660736077,29.68,dublin_area
dc37,10.0.0.38,2025-08-17 05:43:06,34.09,79.5,1000,517.7,53.178618007369344,-6.3207932181151705,19.46,dublin_area
dc38,10.0.0.39,2025-08-17 05:43:06,15.48,64.7,1000,492.0,53.01633518606037,-6.1840729327666,37.43,dublin_area
dc39,10.0.0.40,2025-08-17 05:43:06,28.81,86.0,1000,444.9,53.83699402099211,-6.367300544052259,54.63,dublin_area
dc40,10.0.0.41,2025-08-17 05:43:06,17.37,54.8,1000,448.7,52.87805783649036,-6.603970656639719,57.25,dublin_area
dc41,10.0.0.42,2025-08-17 05:43:06,48.8,84.5,1000,513.6,53.032931204078025,-5.81567233198662,46.03,dublin_area
dc42,10.0.0.43,2025-08-17 05:43:06,20.58,47.3,1000,502.2,53.178141418040745,-6.639469037119527,31.63,dublin_area
dc43,10.0.0.44,2025-08-17 05:43:06,35.8,74.9,1000,465.0,53.40136539862989,-5.858737230666538,27.25,dublin_area
dc44,10.0.0.45,2025-08-17 05:43:06,52.72,57.5,1000,519.7,53.3027032728539,-5.778364440518091,32.43,dublin_area
dc45,10.0.0.46,2025-08-17 05:43:06,22.4,64.2,1000,527.6,53.555540103320276,-5.798141104995884,38.21,dublin_area
dc46,10.0.0.47,2025-08-17 05:43:06,42.5,49.3,1000,494.2,53.54537031606963,-6.301452081931828,21.92,dublin_area
dc47,10.0.0.48,2025-08-17 05:43:06,22.08,68.9,1000,489.9,53.6957105829961,-6.339969730874611,38.82,dublin_area
dc48,10.0.0.49,2025-08-17 05:43:06,33.22,70.8,1000,463.4,53.10160912807275,-6.311792913347684,27.81,dublin_area
dc49,10.0.0.50,2025-08-17 05:43:06,26.74,53.5,1000,506.9,53.05249198191932,-6.238586581666648,33.09,dublin_area
dc50,10.0.0.51,2025-08-17 05:43:06,34.74,67.3,1000,467.9,53.26662205488723,-5.810835245927059,31.26,dublin_area
dc1,10.0.0.2,2025-08-17 05:43:36,52.74,83.8,1000,492.2,53.2910753025352,-6.217047345821041,7.13,dublin_area
dc2,10.0.0.3,2025-08-17 05:43:36,13.73,51.9,1000,500.6,53.50842306181081,-5.804698507468004,34.96,dublin_area
dc3,10.0.0.4,2025-08-17 05:43:36,37.99,81.3,1000,498.5,52.92946609526682,-6.2554628385515,46.74,dublin_area
dc4,10.0.0.5,2025-08-17 05:43:36,36.52,58.1,1000,501.6,53.818737242861964,-5.8249219571659845,59.54,dublin_area
dc5,10.0.0.6,2025-08-17 05:43:36,40.81,66.1,1000,460.5,53.4661376749916,-6.585087253913273,25.12,dublin_area
dc6,10.0.0.7,2025-08-17 05:43:36,25.44,66.0,1000,430.8,53.65032581554975,-6.454598537077423,35.8,dublin_area
dc7,10.0.0.8,2025-08-17 05:43:36,36.2,85.4,1000,440.3,52.899333513479114,-6.74288295278415,59.55,dublin_area
dc8,10.0.0.9,2025-08-17 05:43:36,51.44,49.4,1000,461.8,53.562633041948175,-6.29584791138649,23.78,dublin_area
dc9,10.0.0.10,2025-08-17 05:43:36,42.63,71.3,1000,519.1,53.007238702158,-6.240539394495863,38.11,dublin_area
